InvoiceID,SalesLineID_EU,InvoiceDate,CustomerID,CustomerOrderCount,CustomerSegment,Country,MarketRegion,StockCode,Description,ProductCategory,ProductMaterial,ProductColor,UnitPrice_EU,VAT_RATE,VAT_Amount_EU,UnitPrice_Gross_EU,UnitCost_EU,CostAmount_EU,Shipping_Zone_EU,Shipping_Fee_EU,Currency,Quantity,CustomerType_EU,GDPR_Consent_EU,PreferredLanguage_EU,CustomerTenureDays_EU,LoyaltyScore_EU,Brand_EU,ProductSize_EU,EcoLabel_EU,ReturnWindowDays_EU,VAT_Class_EU,IntraEU_Flag_EU,InvoiceType_EU,Carrier_EU,ShippingMethod_EU,EstimatedDeliveryDays_EU,FreeShippingFlag_EU,LineDiscountRate_EU,LoyaltyMember_EU,LoyaltyTier_EU,ContactEmail_EU,ContactPhone_EU,ContactChannel_EU,MarketingOptIn_EU,PreferredContactHours_EU,AccountStatus_EU
EU_569870_R6,EU_LN_287888,12/31/25 2:09,12757,19,ACTIVE,Portugal,EU,20760,GARDEN PATH POCKET BOOK,MISC,OTHER,UNKNOWN,0.85,0.23,0.2,1.05,0.51,1.53,EU_SOUTH,5.99,EUR,3,B2C,1,PT,146,65,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_537818_R10,EU_LN_429554,4/1/25 1:03,12766,7,ACTIVE,Portugal,EU,22867,HAND WARMER BIRD DESIGN,MISC,OTHER,UNKNOWN,2.1,0.23,0.48,2.58,1.26,15.12,EU_SOUTH,5.99,EUR,12,B2C,1,PT,0,31,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_569866,EU_LN_30454,11/19/25 2:00,12757,19,ACTIVE,Portugal,EU,22112,CHOCOLATE HOT WATER BOTTLE,MISC,OTHER,UNKNOWN,4.95,0.23,1.14,6.09,2.97,5.94,EU_SOUTH,5.99,EUR,2,B2C,0,PT,146,65,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_578488_R10,EU_LN_469054,3/18/26 0:03,12784,2,NEW,Portugal,EU,22139,RETROSPOT TEA SET CERAMIC 11 PC ,MISC,CERAMIC,UNKNOWN,4.95,0.23,1.14,6.09,2.97,2.97,EU_SOUTH,5.99,EUR,1,B2C,1,PT,0,16,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_556024_R8,EU_LN_359156,9/15/25 23:31,12808,3,NEW,Portugal,EU,21708,FOLDING UMBRELLA CREAM POLKADOT,MISC,OTHER,UNKNOWN,4.95,0.23,1.14,6.09,2.97,11.88,EU_SOUTH,5.99,EUR,4,B2C,1,PT,184,18,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_572680_R2,EU_LN_120117,12/22/25 0:58,,0,NEW,Portugal,EU,84375,SET OF 20 KIDS COOKIE CUTTERS,MISC,OTHER,UNKNOWN,2.1,0.23,0.48,2.58,1.26,1.26,EU_SOUTH,5.99,EUR,1,B2C,0,PT,,16,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,10-18,DORMANT
EU_537818,EU_LN_759,1/21/25 1:03,12766,7,ACTIVE,Portugal,EU,21358,TOAST ITS - HAPPY BIRTHDAY,MISC,OTHER,UNKNOWN,1.25,0.23,0.29,1.54,0.75,9.0,EU_SOUTH,5.99,EUR,12,B2C,1,PT,0,31,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_540519_R9,EU_LN_388720,4/25/25 23:22,12793,2,NEW,Portugal,EU,22662,LUNCH BAG DOLLY GIRL DESIGN,BAG,OTHER,UNKNOWN,1.65,0.23,0.38,2.03,0.99,9.9,EU_SOUTH,5.99,EUR,10,B2C,0,PT,36,19,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.1,0,NONE,,,NONE,0,10-18,NEW
EU_572680_R5,EU_LN_248773,1/12/26 0:58,,0,NEW,Portugal,EU,22548,HEADS AND TAILS SPORTING FUN,MISC,OTHER,UNKNOWN,1.25,0.23,0.29,1.54,0.75,0.75,EU_SOUTH,5.99,EUR,1,B2C,0,PT,,16,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,10-18,DORMANT
EU_575743_R6,EU_LN_294493,2/4/26 21:11,12757,19,ACTIVE,Portugal,EU,22113,GREY HEART HOT WATER BOTTLE,MISC,OTHER,UNKNOWN,4.25,0.23,0.98,5.23,2.55,10.2,EU_SOUTH,5.99,EUR,4,B2C,1,PT,182,65,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_569870_R1,EU_LN_73495,11/26/25 2:09,12757,19,ACTIVE,Portugal,EU,23388,WOODLAND MINI BACKPACK,MISC,WOOD,UNKNOWN,4.15,0.23,0.95,5.1,2.49,4.98,EU_SOUTH,5.99,EUR,2,B2C,1,PT,146,65,HOME_LINE,XS,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_547897_R10,EU_LN_438807,7/19/25 22:46,12792,1,NEW,Portugal,EU,22750,FELTCRAFT PRINCESS LOLA DOLL,MISC,OTHER,UNKNOWN,3.75,0.23,0.86,4.61,2.25,9.0,EU_SOUTH,5.99,EUR,4,B2C,0,PT,0,6,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,8-16,NEW
EU_548470_R8,EU_LN_353417,7/8/25 23:46,12782,6,ACTIVE,Portugal,EU,84581,DOG TOY WITH PINK CROCHET SKIRT,MISC,OTHER,PINK,3.75,0.23,0.86,4.61,2.25,9.0,EU_SOUTH,5.99,EUR,4,B2C,1,PT,104,34,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_571477_R7,EU_LN_333151,1/18/26 2:04,12794,2,NEW,Portugal,EU,22128,PARTY CONES CANDY ASSORTED,MISC,OTHER,UNKNOWN,1.25,0.23,0.29,1.54,0.75,9.0,EU_SOUTH,5.99,EUR,12,B2C,1,PT,45,23,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_563241_R5,EU_LN_237643,11/1/25 21:32,12758,2,NEW,Portugal,EU,22382,LUNCH BAG SPACEBOY DESIGN ,BAG,OTHER,UNKNOWN,1.65,0.23,0.38,2.03,0.99,29.7,EU_SOUTH,0.0,EUR,30,B2C,1,PT,159,16,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,5,1,0.1,0,NONE,,,NONE,1,16-20,NEW
EU_578488_R10,EU_LN_469088,3/18/26 0:03,12784,2,NEW,Portugal,EU,23333,IVORY WICKER HEART MEDIUM,MISC,OTHER,UNKNOWN,1.25,0.23,0.29,1.54,0.75,6.0,EU_SOUTH,5.99,EUR,8,B2C,1,PT,0,16,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_540546_R8,EU_LN_345887,4/19/25 3:06,12766,7,ACTIVE,Portugal,EU,48184,DOORMAT ENGLISH ROSE ,MISC,OTHER,UNKNOWN,7.95,0.23,1.83,9.78,4.77,9.54,EU_SOUTH,5.99,EUR,2,B2C,1,PT,32,31,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_553017_R2,EU_LN_99092,7/9/25 6:11,12757,19,ACTIVE,Portugal,EU,20754,RETROSPOT RED WASHING UP GLOVES,MISC,OTHER,RED,2.1,0.23,0.48,2.58,1.26,1.26,EU_SOUTH,5.99,EUR,1,B2C,1,PT,0,65,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_579790_R1,EU_LN_84101,1/20/26 2:48,12784,2,NEW,Portugal,EU,POST,POSTAGE,MISC,OTHER,UNKNOWN,28.0,0.23,6.44,34.44,16.8,33.6,EU_SOUTH,5.99,EUR,2,B2C,1,PT,6,16,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_569870_R6,EU_LN_287896,12/31/25 2:09,12757,19,ACTIVE,Portugal,EU,23390,DOLLY GIRL MINI BACKPACK,MISC,OTHER,UNKNOWN,4.15,0.23,0.95,5.1,2.49,4.98,EU_SOUTH,5.99,EUR,2,B2C,0,PT,146,65,HOME_LINE,XS,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_580153_R2,EU_LN_127297,1/28/26 21:33,12762,2,NEW,Portugal,EU,21212,PACK OF 72 RETROSPOT CAKE CASES,MISC,OTHER,UNKNOWN,0.55,0.23,0.13,0.68,0.33,7.92,EU_SOUTH,0.0,EUR,24,B2C,1,PT,17,15,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,5,1,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_537818_R8,EU_LN_343832,3/18/25 1:03,12766,7,ACTIVE,Portugal,EU,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,BOX,OTHER,UNKNOWN,2.55,0.23,0.59,3.14,1.53,9.18,EU_SOUTH,5.99,EUR,6,B2C,1,PT,0,31,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.03,0,NONE,,,NONE,0,16-20,ACTIVE
EU_565295_R4,EU_LN_196930,11/12/25 23:11,12794,2,NEW,Portugal,EU,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,MISC,OTHER,UNKNOWN,0.65,0.23,0.15,0.8,0.39,6.24,EU_SOUTH,5.99,EUR,16,B2C,1,PT,0,23,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_580153_R4,EU_LN_213047,2/11/26 21:33,12762,2,NEW,Portugal,EU,22210,WOOD STAMP SET BEST WISHES,MISC,WOOD,UNKNOWN,0.83,0.23,0.19,1.02,0.5,6.0,EU_SOUTH,5.99,EUR,12,B2C,1,PT,17,15,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_545937_R8,EU_LN_351041,6/15/25 23:15,12758,2,NEW,Portugal,EU,20652,BLUE POLKADOT LUGGAGE TAG ,MISC,OTHER,BLUE,1.25,0.23,0.29,1.54,0.75,9.0,EU_SOUTH,5.99,EUR,12,B2C,0,PT,0,16,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,16-20,NEW
EU_569866_R10,EU_LN_459333,1/28/26 2:00,12757,19,ACTIVE,Portugal,EU,22600,CHRISTMAS RETROSPOT STAR WOOD,MISC,WOOD,UNKNOWN,0.85,0.23,0.2,1.05,0.51,3.06,EU_SOUTH,5.99,EUR,6,B2C,1,PT,146,65,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_569870,EU_LN_30623,11/19/25 2:09,12757,19,ACTIVE,Portugal,EU,22999,TRAVEL CARD WALLET VINTAGE LEAF,CARD,OTHER,UNKNOWN,0.42,0.23,0.1,0.52,0.25,0.5,EU_SOUTH,5.99,EUR,2,B2C,1,PT,146,65,VINTAGE_CO,M,1,14,REDUCED,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.03,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_547897_R2,EU_LN_95786,5/24/25 22:46,12792,1,NEW,Portugal,EU,72741,GRAND CHOCOLATECANDLE,CANDLE,OTHER,UNKNOWN,1.45,0.23,0.33,1.78,0.87,7.83,EU_SOUTH,5.99,EUR,9,B2C,0,PT,0,6,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.03,0,NONE,,,NONE,0,8-16,NEW
EU_549953_R1,EU_LN_54120,6/3/25 0:25,12766,7,ACTIVE,Portugal,EU,21035,SET/2 RED RETROSPOT TEA TOWELS ,MISC,OTHER,RED,3.25,0.23,0.75,4.0,1.95,11.7,EU_SOUTH,5.99,EUR,6,B2C,1,PT,125,31,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_578463_R7,EU_LN_340304,2/24/26 23:40,12757,19,ACTIVE,Portugal,EU,23239,SET OF 4 KNICK KNACK TINS POPPIES,MISC,OTHER,UNKNOWN,4.15,0.23,0.95,5.1,2.49,14.94,EU_SOUTH,5.99,EUR,6,B2C,1,PT,195,65,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_541430_R9,EU_LN_389628,5/4/25 21:00,12356,3,NEW,Portugal,EU,21843,RED RETROSPOT CAKE STAND,MISC,OTHER,RED,10.95,0.23,2.52,13.47,6.57,26.28,EU_SOUTH,5.99,EUR,4,B2C,1,PT,0,19,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_578463_R6,EU_LN_297432,2/17/26 23:40,12757,19,ACTIVE,Portugal,EU,23198,PANTRY MAGNETIC  SHOPPING LIST,MISC,OTHER,UNKNOWN,1.45,0.23,0.33,1.78,0.87,10.44,EU_SOUTH,5.99,EUR,12,B2C,1,PT,195,65,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_536990_R5,EU_LN_214711,2/20/25 2:24,12793,2,NEW,Portugal,EU,20658,RED RETROSPOT LUGGAGE TAG,MISC,OTHER,RED,1.25,0.23,0.29,1.54,0.75,9.0,EU_SOUTH,5.99,EUR,12,B2C,1,PT,0,19,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_545937_R11,EU_LN_479635,7/6/25 23:15,12758,2,NEW,Portugal,EU,20750,RED RETROSPOT MINI CASES,MISC,OTHER,RED,7.95,0.23,1.83,9.78,4.77,28.62,EU_SOUTH,5.99,EUR,6,B2C,1,PT,0,16,RETRO_CO,XS,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_549953_R8,EU_LN_354261,7/22/25 0:25,12766,7,ACTIVE,Portugal,EU,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,MISC,CERAMIC,UNKNOWN,1.45,0.23,0.33,1.78,0.87,10.44,EU_SOUTH,5.99,EUR,12,B2C,1,PT,125,31,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_548470_R3,EU_LN_139006,6/3/25 23:46,12782,6,ACTIVE,Portugal,EU,84879,ASSORTED COLOUR BIRD ORNAMENT,MISC,OTHER,UNKNOWN,1.69,0.23,0.39,2.08,1.01,8.08,EU_SOUTH,5.99,EUR,8,B2C,1,PT,104,34,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_580734_R3,EU_LN_170531,2/8/26 19:56,12766,7,ACTIVE,Portugal,EU,23319,BOX OF 6 MINI 50'S CRACKERS,BOX,OTHER,UNKNOWN,2.49,0.23,0.57,3.06,1.49,17.88,EU_SOUTH,5.99,EUR,12,B2C,1,PT,362,31,HOME_LINE,XS,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.03,0,NONE,,,NONE,0,16-20,ACTIVE
EU_578488_R8,EU_LN_383290,3/4/26 0:03,12784,2,NEW,Portugal,EU,23143,ZINC WIRE KITCHEN ORGANISER,MISC,OTHER,UNKNOWN,10.4,0.23,2.39,12.79,6.24,6.24,EU_SOUTH,5.99,EUR,1,B2C,1,PT,0,16,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_570964_R9,EU_LN_417987,1/27/26 23:00,12766,7,ACTIVE,Portugal,EU,22601,CHRISTMAS RETROSPOT ANGEL WOOD,MISC,WOOD,UNKNOWN,0.85,0.23,0.2,1.05,0.51,6.12,EU_SOUTH,5.99,EUR,12,B2C,1,PT,308,31,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_571188_R1,EU_LN_75338,12/3/25 22:52,12783,8,ACTIVE,Portugal,EU,23069,EDWARDIAN PHOTO FRAME,MISC,OTHER,UNKNOWN,6.25,0.23,1.44,7.69,3.75,7.5,EU_SOUTH,5.99,EUR,2,B2C,1,PT,18,36,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_569866,EU_LN_30476,11/19/25 2:00,12757,19,ACTIVE,Portugal,EU,22741,FUNKY DIVA PEN,MISC,OTHER,UNKNOWN,0.85,0.23,0.2,1.05,0.51,6.12,EU_SOUTH,5.99,EUR,12,B2C,1,PT,146,65,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_540546_R3,EU_LN_131484,3/15/25 3:06,12766,7,ACTIVE,Portugal,EU,22961,JAM MAKING SET PRINTED,MISC,OTHER,UNKNOWN,1.45,0.23,0.33,1.78,0.87,10.44,EU_SOUTH,5.99,EUR,12,B2C,1,PT,32,31,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_556829_R3,EU_LN_145443,8/18/25 22:01,12809,2,NEW,Portugal,EU,85054,FRENCH ENAMEL POT W LID,MISC,OTHER,UNKNOWN,2.95,0.23,0.68,3.63,1.77,10.62,EU_SOUTH,5.99,EUR,6,B2C,1,PT,0,20,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_537818_R9,EU_LN_386711,3/25/25 1:03,12766,7,ACTIVE,Portugal,EU,22073,RED RETROSPOT STORAGE JAR,MISC,OTHER,RED,3.75,0.23,0.86,4.61,2.25,9.0,EU_SOUTH,5.99,EUR,4,B2C,1,PT,0,31,RETRO_CO,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_542147_R10,EU_LN_433296,5/19/25 21:12,12782,6,ACTIVE,Portugal,EU,22968,ROSE COTTAGE KEEPSAKE BOX ,BOX,OTHER,UNKNOWN,9.95,0.23,2.29,12.24,5.97,23.88,EU_SOUTH,5.99,EUR,4,B2C,1,PT,39,34,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.03,0,NONE,,,NONE,0,10-18,ACTIVE
EU_541430_R2,EU_LN_89453,3/16/25 21:00,12356,3,NEW,Portugal,EU,22649,STRAWBERRY FAIRY CAKE TEAPOT,MISC,OTHER,UNKNOWN,4.25,0.23,0.98,5.23,2.55,61.2,EU_SOUTH,0.0,EUR,24,B2C,1,PT,0,19,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,5,1,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_545937_R6,EU_LN_265278,6/1/25 23:15,12758,2,NEW,Portugal,EU,22983,CARD BILLBOARD FONT,CARD,OTHER,UNKNOWN,0.42,0.23,0.1,0.52,0.25,3.0,EU_SOUTH,5.99,EUR,12,B2C,1,PT,0,16,HOME_LINE,M,0,14,REDUCED,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.03,0,NONE,,,NONE,1,16-20,NEW
EU_569866_R3,EU_LN_159080,12/10/25 2:00,12757,19,ACTIVE,Portugal,EU,23203,JUMBO BAG VINTAGE DOILY ,BAG,OTHER,UNKNOWN,2.08,0.23,0.48,2.56,1.25,25.0,EU_SOUTH,0.0,EUR,20,B2C,1,PT,146,65,VINTAGE_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,5,1,0.1,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_569866_R4,EU_LN_202105,12/17/25 2:00,12757,19,ACTIVE,Portugal,EU,23352,ROLL WRAP 50'S RED CHRISTMAS ,MISC,OTHER,RED,1.25,0.23,0.29,1.54,0.75,1.5,EU_SOUTH,5.99,EUR,2,B2C,1,PT,146,65,XMAS_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_555862_R10,EU_LN_444679,9/29/25 1:38,12757,19,ACTIVE,Portugal,EU,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,MISC,PAPER,RED,0.85,0.23,0.2,1.05,0.51,6.12,EU_SOUTH,5.99,EUR,12,B2C,1,PT,25,65,RETRO_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_545937,EU_LN_7967,4/20/25 23:15,12758,2,NEW,Portugal,EU,22384,LUNCH BAG PINK POLKADOT,BAG,OTHER,PINK,1.65,0.23,0.38,2.03,0.99,19.8,EU_SOUTH,0.0,EUR,20,B2C,0,PT,0,16,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,5,1,0.1,0,NONE,,,NONE,0,16-20,NEW
EU_547444_R11,EU_LN_481145,7/21/25 22:05,12811,3,NEW,Portugal,EU,22746,POPPY'S PLAYHOUSE LIVINGROOM ,MISC,OTHER,UNKNOWN,2.1,0.23,0.48,2.58,1.26,7.56,EU_SOUTH,5.99,EUR,6,B2C,1,PT,22,20,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_567929_R10,EU_LN_457195,1/14/26 4:41,12425,1,NEW,Portugal,EU,21933,PINK VINTAGE PAISLEY PICNIC BAG,BAG,OTHER,PINK,1.65,0.23,0.38,2.03,0.99,9.9,EU_SOUTH,5.99,EUR,10,B2C,1,PT,0,20,VINTAGE_CO,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.1,0,NONE,,,NONE,0,10-18,NEW
EU_539353_R3,EU_LN_130221,2/19/25 22:40,12782,6,ACTIVE,Portugal,EU,21756,BATH BUILDING BLOCK WORD,MISC,OTHER,UNKNOWN,5.95,0.23,1.37,7.32,3.57,10.71,EU_SOUTH,5.99,EUR,3,B2C,1,PT,0,34,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_570499_R4,EU_LN_202667,12/21/25 20:29,12772,1,NEW,Portugal,EU,20983,12 PENCILS TALL TUBE RED RETROSPOT,MISC,OTHER,RED,0.85,0.23,0.2,1.05,0.51,6.12,EU_SOUTH,5.99,EUR,12,B2C,1,PT,0,9,RETRO_CO,M,1,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,0,NONE,,,NONE,1,8-16,NEW
EU_545937_R7,EU_LN_308131,6/8/25 23:15,12758,2,NEW,Portugal,EU,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,BAG,OTHER,BLUE,1.95,0.23,0.45,2.4,1.17,35.1,EU_SOUTH,0.0,EUR,30,B2C,1,PT,0,16,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,5,1,0.1,0,NONE,,,NONE,1,16-20,NEW
EU_580153_R1,EU_LN_84384,1/21/26 21:33,12762,2,NEW,Portugal,EU,22948,METAL DECORATION NAUGHTY CHILDREN ,MISC,METAL,UNKNOWN,0.85,0.23,0.2,1.05,0.51,24.48,EU_SOUTH,0.0,EUR,48,B2C,1,PT,17,15,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,5,1,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_563241_R8,EU_LN_366285,11/22/25 21:32,12758,2,NEW,Portugal,EU,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,BAG,OTHER,BLUE,2.08,0.23,0.48,2.56,1.25,25.0,EU_SOUTH,0.0,EUR,20,B2C,0,PT,159,16,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,STANDARD,5,1,0.1,0,NONE,,,NONE,0,16-20,NEW
EU_578463,EU_LN_40148,1/6/26 23:40,12757,19,ACTIVE,Portugal,EU,23367,SET 12 COLOUR PENCILS SPACEBOY ,MISC,OTHER,UNKNOWN,0.65,0.23,0.15,0.8,0.39,6.24,EU_SOUTH,5.99,EUR,16,B2C,1,PT,195,65,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
EU_569866_R6,EU_LN_287740,12/31/25 2:00,12757,19,ACTIVE,Portugal,EU,23431,NATURAL HANGING QUILTED HEARTS ,MISC,OTHER,UNKNOWN,0.83,0.23,0.19,1.02,0.5,6.0,EU_SOUTH,5.99,EUR,12,B2C,1,PT,146,65,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,UPS,EXPRESS,5,0,0.05,1,SILVER,c12757@loyal.eu,+351 555 757 757,EMAIL,0,10-18,ACTIVE
